Contest_ID	Pref_Voter_ID	Serial Number	Tally_Type	Precinct_ID	Vote_Rank	CandidateID	Over-Vote	Under_Vote	Vote Rank2	CandID2	OverVote	UnderVote	VoteRank3	CandID3	OverVote	UnderVote
85	88674	129	1	129	1	433	0	0	2	0	0	1	3	433	0	0
85	88675	129	1	129	1	433	0	0	2	0	0	1	3	0	0	1
85	88676	129	1	129	1	0	0	1	2	0	0	1	3	0	0	1
85	88677	129	1	129	1	0	0	1	2	0	0	1	3	0	0	1
85	88678	129	1	129	1	433	0	0	2	436	0	0	3	437	0	0
85	88679	129	1	129	1	435	0	0	2	433	0	0	3	436	0	0
85	88680	129	1	129	1	436	0	0	2	435	0	0	3	437	0	0
85	88681	129	1	129	1	435	0	0	2	433	0	0	3	436	0	0
85	88682	129	1	129	1	433	0	0	2	435	0	0	3	436	0	0
85	88683	129	1	129	1	433	0	0	2	435	0	0	3	0	0	1
85	88684	129	1	129	1	437	0	0	2	437	0	0	3	437	0	0
85	88685	129	1	129	1	436	0	0	2	435	0	0	3	434	0	0
85	88686	129	1	129	1	0	0	1	2	0	0	1	3	0	0	1
85	88687	129	1	129	1	433	0	0	2	434	0	0	3	435	0	0
85	88688	129	1	129	1	433	0	0	2	436	0	0	3	0	0	1
85	88689	129	1	129	1	435	0	0	2	0	0	1	3	0	0	1
85	88690	129	1	129	1	433	0	0	2	433	0	0	3	433	0	0
85	88691	129	1	129	1	433	0	0	2	0	0	1	3	0	0	1
85	88692	129	1	129	1	435	0	0	2	433	0	0	3	436	0	0
85	88693	129	1	129	1	437	0	0	2	433	0	0	3	435	0	0
85	88694	129	1	129	1	436	0	0	2	437	0	0	3	436	0	0
85	88695	129	1	129	1	435	0	0	2	435	0	0	3	435	0	0
85	88696	129	1	129	1	435	0	0	2	436	0	0	3	434	0	0
85	88697	129	1	129	1	433	0	0	2	437	0	0	3	433	0	0
85	88698	129	1	129	1	436	0	0	2	435	0	0	3	0	0	1
85	88699	129	1	129	1	436	0	0	2	436	0	0	3	436	0	0
85	88700	129	1	129	1	433	0	0	2	435	0	0	3	0	0	1
85	88701	129	1	129	1	437	0	0	2	433	0	0	3	435	0	0
85	88702	129	1	129	1	433	0	0	2	437	0	0	3	435	0	0
85	88703	129	1	129	1	0	0	1	2	0	0	1	3	0	0	1
85	88704	129	1	129	1	437	0	0	2	0	0	1	3	0	0	1
85	88705	129	1	129	1	437	0	0	2	0	0	1	3	0	0	1
85	88706	129	1	129	1	435	0	0	2	437	0	0	3	433	0	0
85	88707	129	1	129	1	433	0	0	2	435	0	0	3	437	0	0
85	88708	129	1	129	1	435	0	0	2	436	0	0	3	433	0	0
85	88709	129	1	129	1	437	0	0	2	436	0	0	3	433	0	0
85	88710	129	1	129	1	435	0	0	2	433	0	0	3	436	0	0
85	88711	129	1	129	1	437	0	0	2	436	0	0	3	433	0	0
85	88712	129	1	129	1	435	0	0	2	433	0	0	3	436	0	0
85	88713	129	1	129	1	436	0	0	2	434	0	0	3	433	0	0
85	90098	284	1	284	1	437	0	0	2	434	0	0	3	436	0	0
85	90099	284	1	284	1	437	0	0	2	435	0	0	3	0	0	1
85	90100	284	1	284	1	433	0	0	2	437	0	0	3	436	0	0
85	90101	284	1	284	1	435	0	0	2	0	0	1	3	0	0	1
85	90102	284	1	284	1	433	0	0	2	0	0	1	3	0	0	1
85	90103	284	1	284	1	435	0	0	2	434	0	0	3	433	0	0
85	90104	284	1	284	1	437	0	0	2	437	0	0	3	437	0	0
85	90105	284	1	284	1	0	0	1	2	0	0	1	3	0	0	1
85	90106	284	1	284	1	435	0	0	2	435	0	0	3	435	0	0
85	90107	284	1	284	1	435	0	0	2	0	0	1	3	0	0	1
85	90108	284	1	284	1	433	0	0	2	436	0	0	3	437	0	0
85	90109	284	1	284	1	435	0	0	2	436	0	0	3	437	0	0
85	90110	284	1	284	1	0	0	1	2	0	0	1	3	0	0	1
85	90111	284	1	284	1	435	0	0	2	433	0	0	3	0	0	1
85	90112	284	1	284	1	435	0	0	2	437	0	0	3	437	0	0
85	90113	284	1	284	1	433	0	0	2	435	0	0	3	0	0	1
85	90114	284	1	284	1	435	0	0	2	435	0	0	3	435	0	0
85	90115	284	1	284	1	437	0	0	2	435	0	0	3	434	0	0
85	90116	284	1	284	1	435	0	0	2	433	0	0	3	0	0	1
85	90117	284	1	284	1	437	0	0	2	435	0	0	3	433	0	0
85	90118	284	1	284	1	434	0	0	2	434	0	0	3	434	0	0
85	90119	284	1	284	1	433	0	0	2	437	0	0	3	0	0	1
85	90120	284	1	284	1	433	0	0	2	435	0	0	3	0	0	1
85	90121	284	1	284	1	433	0	0	2	434	0	0	3	435	0	0
85	90122	284	1	284	1	0	0	1	2	0	0	1	3	437	0	0
85	90123	284	1	284	1	437	0	0	2	435	0	0	3	0	0	1
85	90124	284	1	284	1	435	0	0	2	437	0	0	3	433	0	0
85	90125	284	1	284	1	433	0	0	2	0	0	1	3	0	0	1
85	90126	284	1	284	1	0	0	1	2	0	0	1	3	0	0	1
85	90127	284	1	284	1	0	0	1	2	0	0	1	3	0	0	1
85	90128	284	1	284	1	435	0	0	2	0	0	1	3	0	0	1
85	90129	284	1	284	1	0	0	1	2	0	0	1	3	0	0	1
85	90130	284	1	284	1	435	0	0	2	433	0	0	3	436	0	0
85	90131	284	1	284	1	433	0	0	2	0	0	1	3	0	0	1
85	90132	284	1	284	1	436	0	0	2	436	0	0	3	436	0	0
85	90133	284	1	284	1	437	0	0	2	433	0	0	3	434	0	0
85	90134	284	1	284	1	437	0	0	2	0	0	1	3	0	0	1
85	90135	284	1	284	1	435	0	0	2	437	0	0	3	433	0	0
85	90136	284	1	284	1	0	0	1	2	0	0	1	3	0	0	1
85	90137	284	1	284	1	433	0	0	2	437	0	0	3	434	0	0
85	90138	284	1	284	1	433	0	0	2	0	0	1	3	0	0	1
85	90139	284	1	284	1	433	0	0	2	435	0	0	3	436	0	0
85	90140	284	1	284	1	435	0	0	2	434	0	0	3	433	0	0
85	90141	284	1	284	1	433	0	0	2	435	0	0	3	437	0	0
85	90142	284	1	284	1	433	0	0	2	435	0	0	3	437	0	0
85	90143	284	1	284	1	0	0	1	2	0	0	1	3	0	0	1
85	90144	284	1	284	1	435	0	0	2	0	0	1	3	0	0	1
85	90145	284	1	284	1	433	0	0	2	437	0	0	3	435	0	0
85	90146	325	1	325	1	433	0	0	2	435	0	0	3	0	0	1
85	90147	325	1	325	1	436	0	0	2	0	0	1	3	0	0	1
85	90148	325	1	325	1	436	0	0	2	435	0	0	3	434	0	0
85	90149	325	1	325	1	436	0	0	2	435	0	0	3	434	0	0
85	90150	325	1	325	1	435	0	0	2	435	0	0	3	433	0	0
85	90151	325	1	325	1	435	0	0	2	0	0	1	3	0	0	1
85	90152	325	1	325	1	433	0	0	2	437	0	0	3	434	0	0
85	90153	325	1	325	1	437	0	0	2	433	0	0	3	436	0	0
85	90154	325	1	325	1	0	0	1	2	0	0	1	3	0	0	1
85	90155	325	1	325	1	0	0	1	2	0	0	1	3	0	0	1
85	90156	325	1	325	1	435	0	0	2	435	0	0	3	435	0	0
85	90157	325	1	325	1	435	0	0	2	435	0	0	3	435	0	0
85	90158	325	1	325	1	435	0	0	2	437	0	0	3	433	0	0
85	90159	325	1	325	1	433	0	0	2	435	0	0	3	434	0	0
85	90160	325	1	325	1	433	0	0	2	436	0	0	3	435	0	0
85	90161	325	1	325	1	433	0	0	2	433	0	0	3	433	0	0
85	90162	325	1	325	1	435	0	0	2	0	0	1	3	0	0	1
85	90163	325	1	325	1	437	0	0	2	433	0	0	3	434	0	0
85	90164	325	1	325	1	433	0	0	2	435	0	0	3	434	0	0
85	90165	325	1	325	1	433	0	0	2	433	0	0	3	433	0	0
85	90166	325	1	325	1	433	0	0	2	436	0	0	3	437	0	0
85	90167	325	1	325	1	435	0	0	2	437	0	0	3	434	0	0
85	90168	325	1	325	1	435	0	0	2	433	0	0	3	434	0	0
85	90169	325	1	325	1	435	0	0	2	0	0	1	3	0	0	1
85	90170	325	1	325	1	435	0	0	2	0	0	1	3	0	0	1
85	90171	325	1	325	1	436	0	0	2	435	0	0	3	437	0	0
85	90172	325	1	325	1	436	0	0	2	436	0	0	3	435	0	0
85	90173	325	1	325	1	435	0	0	2	433	0	0	3	437	0	0
85	90174	325	1	325	1	435	0	0	2	435	0	0	3	436	0	0
85	90175	325	1	325	1	437	0	0	2	435	0	0	3	433	0	0
85	90176	325	1	325	1	435	0	0	2	437	0	0	3	433	0	0
85	90177	325	1	325	1	433	0	0	2	437	0	0	3	435	0	0
85	90178	325	1	325	1	433	0	0	2	437	0	0	3	435	0	0
85	90179	325	1	325	1	435	0	0	2	437	0	0	3	436	0	0
85	90180	325	1	325	1	433	0	0	2	433	0	0	3	433	0	0
85	90181	325	1	325	1	437	0	0	2	435	0	0	3	433	0	0
85	90182	325	1	325	1	435	0	0	2	437	0	0	3	433	0	0
85	90183	325	1	325	1	435	0	0	2	435	0	0	3	435	0	0
85	90184	325	1	325	1	437	0	0	2	437	0	0	3	437	0	0
85	90185	325	1	325	1	433	0	0	2	437	0	0	3	435	0	0
85	90186	325	1	325	1	433	0	0	2	437	0	0	3	435	0	0
85	90187	325	1	325	1	433	0	0	2	435	0	0	3	437	0	0
85	90188	325	1	325	1	435	0	0	2	433	0	0	3	434	0	0
85	90189	325	1	325	1	435	0	0	2	435	0	0	3	435	0	0
85	90190	325	1	325	1	435	0	0	2	435	0	0	3	435	0	0
85	90191	325	1	325	1	437	0	0	2	0	0	1	3	0	0	1
85	90192	325	1	325	1	433	0	0	2	435	0	0	3	434	0	0
85	90193	325	1	325	1	433	0	0	2	435	0	0	3	437	0	0
85	90194	325	1	325	1	436	0	0	2	435	0	0	3	437	0	0
85	90195	325	1	325	1	433	0	0	2	435	0	0	3	436	0	0
85	90196	325	1	325	1	437	0	0	2	437	0	0	3	437	0	0
85	90197	325	1	325	1	437	0	0	2	433	0	0	3	0	0	1
85	90198	325	1	325	1	435	0	0	2	437	0	0	3	436	0	0
85	90199	325	1	325	1	435	0	0	2	437	0	0	3	433	0	0
85	90200	325	1	325	1	437	0	0	2	0	0	1	3	0	0	1
85	90201	325	1	325	1	436	0	0	2	433	0	0	3	436	0	0
85	90202	325	1	325	1	433	0	0	2	435	0	0	3	437	0	0
85	90203	325	1	325	1	433	0	0	2	0	0	1	3	0	0	1
85	90204	325	1	325	1	435	0	0	2	436	0	0	3	437	0	0
85	90205	325	1	325	1	0	0	1	2	0	0	1	3	0	0	1
85	90206	325	1	325	1	433	0	0	2	433	0	0	3	433	0	0
85	90207	325	1	325	1	433	0	0	2	436	0	0	3	437	0	0
85	90208	325	1	325	1	435	0	0	2	437	0	0	3	436	0	0
85	90209	325	1	325	1	433	0	0	2	0	0	1	3	0	0	1
85	90210	325	1	325	1	437	0	0	2	433	0	0	3	436	0	0
85	90211	325	1	325	1	435	0	0	2	435	0	0	3	433	0	0
85	90212	325	1	325	1	437	0	0	2	433	0	0	3	435	0	0
85	90213	325	1	325	1	434	0	0	2	436	0	0	3	435	0	0
85	90214	325	1	325	1	435	0	0	2	437	0	0	3	436	0	0
85	90215	325	1	325	1	434	0	0	2	433	0	0	3	435	0	0
85	90216	325	1	325	1	433	0	0	2	437	0	0	3	433	0	0
85	90217	325	1	325	1	437	0	0	2	435	0	0	3	433	0	0
85	90218	325	1	325	1	435	0	0	2	436	0	0	3	434	0	0
85	90219	325	1	325	1	435	0	0	2	433	0	0	3	435	0	0
85	90220	325	1	325	1	433	0	0	2	433	0	0	3	433	0	0
85	90221	325	1	325	1	437	0	0	2	436	0	0	3	434	0	0
85	90222	325	1	325	1	433	0	0	2	433	0	0	3	436	0	0
85	90223	325	1	325	1	435	0	0	2	434	0	0	3	435	0	0
85	90224	325	1	325	1	436	0	0	2	436	0	0	3	436	0	0
85	90225	325	1	325	1	433	0	0	2	433	0	0	3	433	0	0
85	90226	325	1	325	1	436	0	0	2	436	0	0	3	436	0	0
85	90227	325	1	325	1	434	0	0	2	436	0	0	3	433	0	0
85	90228	325	1	325	1	435	0	0	2	435	0	0	3	435	0	0
85	90229	325	1	325	1	437	0	0	2	435	0	0	3	436	0	0
85	90230	325	1	325	1	435	0	0	2	433	0	0	3	437	0	0
85	90231	325	1	325	1	435	0	0	2	433	0	0	3	437	0	0
85	91417	241	1	241	1	435	0	0	2	434	0	0	3	433	0	0
85	91418	241	1	241	1	435	0	0	2	436	0	0	3	437	0	0
85	91419	241	1	241	1	435	0	0	2	436	0	0	3	437	0	0
85	91420	241	1	241	1	0	0	1	2	0	0	1	3	0	0	1
85	91421	241	1	241	1	0	0	1	2	0	0	1	3	0	0	1
85	91422	241	1	241	1	433	0	0	2	433	0	0	3	433	0	0
85	91423	241	1	241	1	433	0	0	2	437	0	0	3	0	0	1
85	91424	241	1	241	1	435	0	0	2	433	0	0	3	436	0	0
85	91425	241	1	241	1	0	0	1	2	0	0	1	3	0	0	1
85	91426	241	1	241	1	0	0	1	2	0	0	1	3	0	0	1
85	91427	241	1	241	1	0	0	1	2	0	0	1	3	0	0	1
85	91428	241	1	241	1	0	0	1	2	0	0	1	3	0	0	1
85	91429	241	1	241	1	437	0	0	2	435	0	0	3	433	0	0
85	91430	241	1	241	1	437	0	0	2	435	0	0	3	0	0	1
85	91431	241	1	241	1	433	0	0	2	436	0	0	3	434	0	0
85	91432	241	1	241	1	434	0	0	2	433	0	0	3	436	0	0
85	91433	241	1	241	1	0	0	1	2	0	0	1	3	0	0	1
85	91434	241	1	241	1	0	0	1	2	0	0	1	3	0	0	1
85	91435	241	1	241	1	0	0	1	2	0	0	1	3	0	0	1
85	91436	241	1	241	1	0	0	1	2	0	0	1	3	0	0	1
85	91437	241	1	241	1	433	0	0	2	437	0	0	3	0	0	1
85	91438	241	1	241	1	433	0	0	2	436	0	0	3	437	0	0
85	91439	241	1	241	1	437	0	0	2	433	0	0	3	0	0	1
85	91440	241	1	241	1	437	0	0	2	433	0	0	3	0	0	1
85	91441	241	1	241	1	433	0	0	2	0	0	1	3	0	0	1
85	91442	241	1	241	1	433	0	0	2	435	0	0	3	436	0	0
85	91443	241	1	241	1	433	0	0	2	433	0	0	3	433	0	0
85	91444	241	1	241	1	435	0	0	2	435	0	0	3	435	0	0
85	91445	241	1	241	1	433	0	0	2	435	0	0	3	434	0	0
85	91446	241	1	241	1	437	0	0	2	433	0	0	3	436	0	0
85	91447	241	1	241	1	433	0	0	2	437	0	0	3	436	0	0
85	91448	241	1	241	1	436	0	0	2	435	0	0	3	437	0	0
85	91449	241	1	241	1	435	0	0	2	0	0	1	3	0	0	1
85	91450	241	1	241	1	437	0	0	2	436	0	0	3	433	0	0
85	91451	241	1	241	1	433	0	0	2	435	0	0	3	434	0	0
85	91452	241	1	241	1	437	0	0	2	436	0	0	3	435	0	0
85	91453	241	1	241	1	433	0	0	2	435	0	0	3	437	0	0
85	91454	241	1	241	1	437	0	0	2	0	0	1	3	0	0	1
85	91455	241	1	241	1	435	0	0	2	436	0	0	3	433	0	0
85	91456	241	1	241	1	436	0	0	2	436	0	0	3	435	0	0
85	91457	241	1	241	1	436	0	0	2	435	0	0	3	434	0	0
85	91458	241	1	241	1	433	0	0	2	0	0	1	3	0	0	1
85	91459	241	1	241	1	435	0	0	2	437	0	0	3	433	0	0
85	91460	241	1	241	1	437	0	0	2	433	0	0	3	0	0	1
85	91461	241	1	241	1	435	0	0	2	433	0	0	3	437	0	0
85	91462	241	1	241	1	437	0	0	2	435	0	0	3	436	0	0
85	91463	241	1	241	1	434	0	0	2	433	0	0	3	436	0	0
85	91464	241	1	241	1	433	0	0	2	435	0	0	3	434	0	0
85	91465	241	1	241	1	435	0	0	2	437	0	0	3	436	0	0
85	91466	241	1	241	1	435	0	0	2	436	0	0	3	433	0	0
85	91467	241	1	241	1	0	0	1	2	0	0	1	3	0	0	1
85	91468	241	1	241	1	0	0	1	2	0	0	1	3	0	0	1
85	91469	241	1	241	1	436	0	0	2	436	0	0	3	436	0	0
85	91470	241	1	241	1	435	0	0	2	434	0	0	3	436	0	0
85	91471	241	1	241	1	435	0	0	2	433	0	0	3	436	0	0
85	91472	241	1	241	1	435	0	0	2	437	0	0	3	433	0	0
85	91473	241	1	241	1	433	0	0	2	0	0	1	3	0	0	1
85	91474	241	1	241	1	437	0	0	2	433	0	0	3	436	0	0
85	91475	241	1	241	1	435	0	0	2	435	0	0	3	435	0	0
85	91476	241	1	241	1	433	0	0	2	0	0	1	3	0	0	1
85	91477	241	1	241	1	433	0	0	2	0	0	1	3	0	0	1
85	91478	241	1	241	1	436	0	0	2	437	0	0	3	434	0	0
85	91479	241	1	241	1	437	0	0	2	435	0	0	3	434	0	0
85	91480	241	1	241	1	433	0	0	2	436	0	0	3	437	0	0
85	91481	241	1	241	1	435	0	0	2	436	0	0	3	433	0	0
85	91482	241	1	241	1	437	0	0	2	433	0	0	3	436	0	0
85	91483	241	1	241	1	433	0	0	2	0	0	1	3	0	0	1
85	91484	241	1	241	1	433	0	0	2	435	0	0	3	0	0	1
85	91485	241	1	241	1	433	0	0	2	437	0	0	3	0	0	1
85	91486	241	1	241	1	436	0	0	2	437	0	0	3	433	0	0
85	91487	241	1	241	1	435	0	0	2	0	0	1	3	0	0	1
85	91488	241	1	241	1	435	0	0	2	435	0	0	3	437	0	0
85	91489	241	1	241	1	0	0	1	2	0	0	1	3	0	0	1
85	91490	241	1	241	1	433	0	0	2	435	0	0	3	436	0	0
85	91491	241	1	241	1	435	0	0	2	435	0	0	3	435	0	0
85	91492	241	1	241	1	0	0	1	2	0	0	1	3	0	0	1
85	91493	241	1	241	1	435	0	0	2	0	0	1	3	0	0	1
85	91494	241	1	241	1	433	0	0	2	437	0	0	3	435	0	0
85	91495	241	1	241	1	435	0	0	2	436	0	0	3	435	0	0
85	91496	241	1	241	1	436	0	0	2	433	0	0	3	437	0	0
85	91497	241	1	241	1	437	0	0	2	436	0	0	3	434	0	0
85	91498	241	1	241	1	435	0	0	2	0	0	1	3	0	0	1
85	91499	241	1	241	1	433	0	0	2	437	0	0	3	0	0	1
85	91500	241	1	241	1	0	0	1	2	0	0	1	3	0	0	1
85	91501	241	1	241	1	0	0	1	2	0	0	1	3	0	0	1
85	91502	241	1	241	1	435	0	0	2	437	0	0	3	436	0	0
85	91503	241	1	241	1	435	0	0	2	437	0	0	3	434	0	0
85	91504	241	1	241	1	0	0	1	2	0	0	1	3	0	0	1
85	91505	241	1	241	1	0	0	1	2	0	0	1	3	0	0	1
85	91506	241	1	241	1	0	0	1	2	0	0	1	3	0	0	1
85	91507	241	1	241	1	435	0	0	2	0	0	1	3	0	0	1
85	91508	241	1	241	1	0	0	1	2	0	0	1	3	0	0	1
85	91509	241	1	241	1	433	0	0	2	437	0	0	3	435	0	0
85	91510	241	1	241	1	435	0	0	2	0	0	1	3	0	0	1
85	91511	241	1	241	1	433	0	0	2	436	0	0	3	435	0	0
85	91512	241	1	241	1	0	0	1	2	0	0	1	3	0	0	1
85	91513	241	1	241	1	435	0	0	2	433	0	0	3	437	0	0
85	91514	241	1	241	1	433	0	0	2	435	0	0	3	436	0	0
85	91515	241	1	241	1	437	0	0	2	436	0	0	3	433	0	0
85	91516	241	1	241	1	433	0	0	2	0	0	1	3	0	0	1
85	91517	241	1	241	1	437	0	0	2	433	0	0	3	435	0	0
85	91518	241	1	241	1	435	0	0	2	433	0	0	3	436	0	0
85	91519	241	1	241	1	437	0	0	2	435	0	0	3	433	0	0
85	91520	241	1	241	1	435	0	0	2	434	0	0	3	436	0	0
85	91521	241	1	241	1	435	0	0	2	435	0	0	3	435	0	0
85	91522	241	1	241	1	435	0	0	2	437	0	0	3	433	0	0
85	91523	241	1	241	1	437	0	0	2	433	0	0	3	434	0	0
85	91524	241	1	241	1	437	0	0	2	435	0	0	3	434	0	0
85	91525	241	1	241	1	435	0	0	2	434	0	0	3	433	0	0
85	91526	241	1	241	1	433	0	0	2	437	0	0	3	434	0	0
85	91527	241	1	241	1	437	0	0	2	0	0	1	3	0	0	1
85	91528	241	1	241	1	437	0	0	2	433	0	0	3	436	0	0
85	91529	241	1	241	1	435	0	0	2	436	0	0	3	437	0	0
85	91530	241	1	241	1	0	0	1	2	0	0	1	3	0	0	1
85	91531	241	1	241	1	435	0	0	2	436	0	0	3	437	0	0
85	91532	241	1	241	1	433	0	0	2	435	0	0	3	437	0	0
85	91533	241	1	241	1	437	0	0	2	433	0	0	3	436	0	0
85	91534	241	1	241	1	437	0	0	2	433	0	0	3	436	0	0
85	91535	241	1	241	1	435	0	0	2	437	0	0	3	436	0	0
85	91536	241	1	241	1	435	0	0	2	434	0	0	3	437	0	0
85	91537	241	1	241	1	437	0	0	2	433	0	0	3	435	0	0
85	91538	241	1	241	1	437	0	0	2	0	0	1	3	0	0	1
85	91539	241	1	241	1	437	0	0	2	0	0	1	3	0	0	1
85	91540	241	1	241	1	437	0	0	2	437	0	0	3	437	0	0
85	91541	241	1	241	1	0	0	1	2	0	0	1	3	0	0	1
85	91542	241	1	241	1	437	0	0	2	433	0	0	3	436	0	0
85	91543	241	1	241	1	435	0	0	2	435	0	0	3	435	0	0
85	91544	241	1	241	1	437	0	0	2	435	0	0	3	436	0	0
85	91545	241	1	241	1	436	0	0	2	435	0	0	3	433	0	0
85	91546	241	1	241	1	435	0	0	2	0	0	1	3	0	0	1
85	91547	241	1	241	1	433	0	0	2	436	0	0	3	437	0	0
85	91548	241	1	241	1	437	0	0	2	0	0	1	3	0	0	1
85	91549	241	1	241	1	435	0	0	2	0	0	1	3	0	0	1
85	91550	241	1	241	1	435	0	0	2	437	0	0	3	0	0	1
85	91551	241	1	241	1	433	0	0	2	436	0	0	3	435	0	0
85	91552	241	1	241	1	435	0	0	2	436	0	0	3	0	0	1
85	91553	241	1	241	1	436	0	0	2	435	0	0	3	436	0	0
85	92866	319	1	319	1	433	0	0	2	433	0	0	3	433	0	0
85	92867	319	1	319	1	435	0	0	2	435	0	0	3	435	0	0
85	92868	319	1	319	1	433	0	0	2	436	0	0	3	435	0	0
85	92869	319	1	319	1	437	0	0	2	0	0	1	3	0	0	1
85	92870	319	1	319	1	433	0	0	2	437	0	0	3	435	0	0
85	92871	319	1	319	1	433	0	0	2	0	0	1	3	0	0	1
85	92872	319	1	319	1	435	0	0	2	433	0	0	3	437	0	0
85	92873	319	1	319	1	433	0	0	2	437	0	0	3	435	0	0
85	92874	319	1	319	1	433	0	0	2	437	0	0	3	0	0	1
85	92875	319	1	319	1	433	0	0	2	434	0	0	3	437	0	0
85	92876	319	1	319	1	436	0	0	2	433	0	0	3	437	0	0
85	92877	319	1	319	1	434	0	0	2	435	0	0	3	437	0	0
85	92878	319	1	319	1	437	0	0	2	436	0	0	3	433	0	0
85	92879	319	1	319	1	433	0	0	2	436	0	0	3	437	0	0
85	92880	319	1	319	1	437	0	0	2	433	0	0	3	435	0	0
85	92881	319	1	319	1	433	0	0	2	435	0	0	3	437	0	0
85	92882	319	1	319	1	433	0	0	2	434	0	0	3	437	0	0
85	92883	319	1	319	1	433	0	0	2	437	0	0	3	435	0	0
85	92884	319	1	319	1	0	0	1	2	0	0	1	3	0	0	1
85	92885	319	1	319	1	435	0	0	2	433	0	0	3	437	0	0
85	92886	319	1	319	1	435	0	0	2	436	0	0	3	0	0	1
85	92887	319	1	319	1	437	0	0	2	433	0	0	3	433	0	0
85	92888	319	1	319	1	433	0	0	2	433	0	0	3	433	0	0
85	92889	319	1	319	1	433	0	0	2	437	0	0	3	0	0	1
85	92890	319	1	319	1	435	0	0	2	433	0	0	3	437	0	0
85	92891	319	1	319	1	437	0	0	2	434	0	0	3	0	0	1
85	92892	319	1	319	1	433	0	0	2	436	0	0	3	0	0	1
85	92893	319	1	319	1	433	0	0	2	0	0	1	3	0	0	1
85	92894	319	1	319	1	435	0	0	2	435	0	0	3	435	0	0
85	92895	319	1	319	1	435	0	0	2	435	0	0	3	435	0	0
85	92896	319	1	319	1	436	0	0	2	433	0	0	3	437	0	0
85	92897	319	1	319	1	433	0	0	2	436	0	0	3	434	0	0
85	92898	319	1	319	1	437	0	0	2	433	0	0	3	0	0	1
85	92899	319	1	319	1	435	0	0	2	433	0	0	3	434	0	0
85	92900	319	1	319	1	433	0	0	2	435	0	0	3	437	0	0
85	92901	319	1	319	1	0	0	1	2	0	0	1	3	0	0	1
85	92902	319	1	319	1	435	0	0	2	435	0	0	3	435	0	0
85	92903	319	1	319	1	433	0	0	2	0	0	1	3	0	0	1
85	92904	319	1	319	1	0	0	1	2	0	0	1	3	0	0	1
85	92905	319	1	319	1	0	0	1	2	0	0	1	3	0	0	1
85	92906	319	1	319	1	0	0	1	2	0	0	1	3	0	0	1
85	92907	319	1	319	1	433	0	0	2	437	0	0	3	436	0	0
85	92908	319	1	319	1	435	0	0	2	437	0	0	3	436	0	0
85	92909	319	1	319	1	437	0	0	2	433	0	0	3	435	0	0
85	92910	319	1	319	1	433	0	0	2	437	0	0	3	0	0	1
85	92911	319	1	319	1	435	0	0	2	435	0	0	3	435	0	0
85	92912	319	1	319	1	437	0	0	2	433	0	0	3	0	0	1
85	92913	319	1	319	1	433	0	0	2	437	0	0	3	436	0	0
85	92914	319	1	319	1	435	0	0	2	0	0	1	3	0	0	1
85	92915	319	1	319	1	433	0	0	2	435	0	0	3	437	0	0
85	92916	319	1	319	1	436	0	0	2	433	0	0	3	437	0	0
85	92917	319	1	319	1	436	0	0	2	437	0	0	3	435	0	0
85	92918	319	1	319	1	433	0	0	2	435	0	0	3	434	0	0
85	92919	319	1	319	1	435	0	0	2	437	0	0	3	434	0	0
85	92920	319	1	319	1	436	0	0	2	435	0	0	3	437	0	0
85	93521	259	1	259	1	435	0	0	2	437	0	0	3	436	0	0
85	93522	259	1	259	1	435	0	0	2	0	0	1	3	0	0	1
85	93523	259	1	259	1	435	0	0	2	433	0	0	3	0	0	1
85	93524	259	1	259	1	437	0	0	2	436	0	0	3	433	0	0
85	93525	259	1	259	1	435	0	0	2	433	0	0	3	434	0	0
85	93526	259	1	259	1	437	0	0	2	436	0	0	3	0	0	1
85	93527	259	1	259	1	435	0	0	2	433	0	0	3	437	0	0
85	93528	259	1	259	1	433	0	0	2	435	0	0	3	433	0	0
85	93529	259	1	259	1	436	0	0	2	434	0	0	3	433	0	0
85	93530	259	1	259	1	437	0	0	2	0	0	1	3	0	0	1
85	93531	259	1	259	1	437	0	0	2	433	0	0	3	434	0	0
85	93532	259	1	259	1	435	0	0	2	433	0	0	3	437	0	0
85	93533	259	1	259	1	435	0	0	2	433	0	0	3	436	0	0
85	93534	259	1	259	1	433	0	0	2	435	0	0	3	0	0	1
85	93535	259	1	259	1	433	0	0	2	0	0	1	3	0	0	1
85	93536	259	1	259	1	437	0	0	2	436	0	0	3	433	0	0
85	93537	259	1	259	1	436	0	0	2	435	0	0	3	433	0	0
85	93538	259	1	259	1	433	0	0	2	433	0	0	3	435	0	0
85	93539	259	1	259	1	0	0	1	2	0	0	1	3	0	0	1
85	93540	259	1	259	1	0	0	1	2	0	0	1	3	0	0	1
85	93541	259	1	259	1	435	0	0	2	437	0	0	3	434	0	0
85	93542	259	1	259	1	435	0	0	2	434	0	0	3	433	0	0
85	93543	259	1	259	1	0	0	1	2	0	0	1	3	0	0	1
85	93544	259	1	259	1	437	0	0	2	0	0	1	3	0	0	1
85	93545	259	1	259	1	434	0	0	2	436	0	0	3	437	0	0
85	93546	259	1	259	1	435	0	0	2	433	0	0	3	435	0	0
85	93547	259	1	259	1	433	0	0	2	436	0	0	3	435	0	0
85	93548	259	1	259	1	435	0	0	2	437	0	0	3	433	0	0
85	93549	259	1	259	1	435	0	0	2	437	0	0	3	436	0	0
85	93550	259	1	259	1	433	0	0	2	436	0	0	3	437	0	0
